"","t1","t4","t5","t2","t3"
"5529","0","1","1","1","1"
"5530","1","0","1","1","1"
"5531","1","1","1","0","1"
"5532","0","0","0","1","1"
"5533","1","0","0","1","1"
"5534","0","0","0","1","1"
"5535","0","1","1","1","1"
"5536","0","1","1","1","1"
"5537","0","1","1","1","1"
"5538","1","0","0","0","1"
"5539","1","1","1","1","1"
"5540","1","1","1","1","1"
"5541","0","1","1","1","1"
"5542","1","1","1","0","1"
"5543","1","1","1","1","0"
"5544","1","1","1","0","1"
"5545","0","1","1","1","1"
"5546","1","0","0","0","0"
"5547","0","1","1","1","1"
"5548","1","1","1","1","0"
"5549","1","0","1","0","0"
"5550","1","1","1","0","0"
"5551","0","1","1","0","0"
"5552","0","1","1","0","0"
"5553","1","1","0","0","1"
"5554","1","1","1","1","0"
"5555","1","1","1","1","1"
"5556","1","1","1","1","1"
"5557","0","0","0","1","0"
"5558","0","0","1","0","0"
"5559","0","0","1","0","1"
"5560","0","0","1","1","1"
"5561","0","1","0","1","1"
"5562","0","0","1","1","0"
"5563","1","1","1","0","0"
"5564","1","0","1","1","1"
"5565","1","0","1","1","1"
"5566","1","0","0","0","1"
"5567","0","0","1","1","1"
"5568","1","1","0","0","0"
"5569","1","0","1","1","1"
"5570","1","0","0","1","0"
"5571","0","0","0","1","0"
"5572","1","1","1","1","1"
"5573","0","0","0","1","0"
"5574","1","0","0","1","0"
"5575","0","1","0","1","0"
"5576","1","1","0","1","0"
"5577","1","1","0","0","0"
"5578","0","0","0","0","1"
"5579","1","0","0","0","0"
"5580","0","1","1","1","1"
"5581","1","0","0","0","0"
"5582","1","0","1","0","0"
"5583","0","0","0","1","1"
"5584","1","0","0","1","0"
"5585","0","1","0","0","0"
"5586","1","1","0","1","1"
"5587","1","0","0","0","0"
"5588","0","1","0","0","0"
"5589","1","1","1","1","1"
"5590","1","0","1","0","0"
"5591","1","1","0","0","0"
"5592","1","1","0","0","1"
"5593","0","0","1","1","0"
"5594","1","0","1","1","0"
"5595","0","1","0","1","0"
"5596","0","1","0","1","0"
"5597","1","1","1","1","1"
"5598","1","1","0","1","0"
"5599","1","1","1","1","1"
"5600","1","0","0","1","1"
"5601","1","1","1","1","0"
"5602","0","0","1","0","0"
"5603","1","0","1","0","0"
"5604","1","1","0","1","0"
"5605","1","1","1","1","0"
"5606","1","0","1","1","1"
"5607","1","1","0","0","0"
"5608","1","0","1","0","0"
"5609","0","1","1","0","0"
"5610","0","0","1","1","1"
"5611","0","1","1","1","1"
"5612","0","0","1","1","0"
"5613","0","0","1","1","0"
"5614","0","0","0","1","0"
"5615","0","0","1","1","0"
"5616","1","1","0","1","1"
"5617","0","0","0","1","0"
"5618","0","1","1","1","1"
"5619","1","0","0","0","1"
"5620","1","0","0","1","0"
"5621","1","1","1","1","1"
"5622","1","1","1","1","1"
"5623","1","1","1","1","1"
"5624","1","1","0","0","1"
"5625","0","1","1","1","1"
"5626","0","0","0","1","1"
"5627","1","1","1","1","1"
"5628","1","1","1","1","1"
"5629","1","1","0","1","1"
"5630","0","1","0","0","0"
"5631","1","0","0","1","0"
"5632","0","1","1","1","1"
"5633","0","0","1","1","1"
"5634","0","0","1","1","1"
"5635","1","1","1","1","1"
"5636","1","0","1","0","0"
"5637","1","1","1","1","1"
"5638","1","1","1","1","1"
"5639","1","1","1","0","1"
"5640","0","1","1","1","1"
"5641","0","1","1","1","1"
"5642","0","1","1","1","0"
"5643","1","0","1","1","1"
"5644","0","1","0","1","0"
"5645","0","0","1","1","1"
"5646","0","0","1","0","0"
"5647","0","1","0","0","0"
"5648","1","0","0","1","1"
"5649","1","0","0","1","1"
"5650","1","1","1","1","1"
"5651","0","0","1","1","0"
"5652","1","1","0","0","1"
"5653","1","0","0","0","0"
"5654","0","1","0","1","1"
"5655","1","0","1","1","1"
"5656","0","0","0","1","1"
"5657","1","1","0","0","0"
"5658","1","1","0","1","1"
"5659","0","0","1","1","1"
"5660","1","0","0","0","0"
"5661","0","1","1","1","1"
"5662","0","0","0","0","0"
"5663","0","1","1","1","1"
"5664","1","0","1","1","1"
"5665","1","1","0","0","0"
"5666","1","1","1","1","1"
"5667","0","1","1","0","0"
"5668","0","1","0","0","0"
"5669","0","1","1","1","1"
"5670","0","1","1","1","1"
"5671","1","0","1","0","1"
"5672","1","0","0","1","1"
"5673","1","1","1","1","1"
"5674","0","0","1","1","1"
"5675","0","0","0","0","1"
"5676","1","1","1","1","1"
"5677","0","0","0","1","1"
"5678","1","1","0","0","0"
"5679","0","1","1","1","1"
"5680","0","1","0","1","0"
"5681","1","0","1","1","0"
"5682","0","1","1","1","1"
"5683","0","0","0","1","1"
"5684","1","0","1","1","1"
"5685","1","0","1","1","0"
"5686","1","1","1","1","1"
"5687","0","0","1","1","1"
"5688","0","1","1","1","0"
"5689","1","1","1","1","1"
"5690","1","1","1","1","1"
"5691","1","1","1","1","1"
"5692","1","0","0","0","1"
"5693","1","0","1","1","1"
"5694","0","0","0","0","0"
"5695","0","0","0","0","1"
"5696","1","0","0","1","0"
"5697","1","1","1","0","0"
"5698","0","0","0","0","0"
"5699","0","0","0","1","1"
"5700","1","0","1","1","1"
"5701","1","0","1","1","1"
"5702","1","1","0","0","1"
"5703","1","1","1","1","1"
"5704","1","1","1","1","1"
"5705","1","0","0","0","0"
"5706","1","1","1","1","1"
"5707","1","0","0","0","0"
"5708","0","1","1","0","0"
"5709","1","0","0","0","0"
"5710","1","0","1","1","1"
"5711","1","1","1","1","1"
"5712","1","0","1","1","1"
"5713","1","0","0","0","1"
"5714","0","0","1","1","0"
"5715","1","1","1","1","0"
"5716","0","1","0","1","1"
"5717","0","1","1","1","1"
"5718","1","0","0","0","0"
"5719","0","1","0","0","1"
"5720","1","0","0","0","0"
"5721","1","1","0","0","0"
"5722","0","1","1","1","1"
"5723","1","1","0","0","0"
"5724","1","1","1","1","1"
"5725","0","1","1","1","1"
"5726","1","1","0","0","1"
"5727","0","1","1","1","1"
"5728","1","1","1","1","1"
"5729","1","0","0","0","0"
"5730","1","1","0","1","0"
"5731","1","0","1","1","1"
"5732","0","0","1","1","1"
"5733","1","1","0","1","1"
"5734","1","1","0","0","0"
"5735","1","0","1","1","0"
"5736","0","1","0","0","0"
"5737","0","1","1","1","1"
"5738","1","0","0","1","0"
"5739","0","0","1","1","1"
"5740","1","1","1","1","1"
"5741","1","0","1","1","0"
"5742","0","0","0","1","1"
"5743","1","1","1","1","1"
"5744","1","0","0","0","1"
"5745","1","0","0","1","0"
"5746","1","0","1","0","0"
"5747","1","0","1","1","0"
"5748","1","0","0","0","0"
"5749","0","1","1","1","1"
"5750","0","0","0","0","0"
"5751","1","1","1","1","0"
"5752","1","1","1","1","1"
"5753","1","1","1","1","1"
"5754","1","1","0","1","0"
"5755","0","1","0","0","0"
"5756","1","1","0","1","0"
"5757","1","1","1","1","1"
"5758","1","1","1","1","1"
"5759","1","1","0","0","0"
"5760","1","1","0","1","0"
"5761","0","1","1","1","0"
"5762","0","0","1","1","1"
"5763","0","1","0","0","0"
"5764","1","0","1","1","0"
"5765","0","0","1","1","0"
"5766","1","1","1","1","1"
"5767","1","0","1","1","0"
"5768","1","0","1","1","1"
"5769","1","0","1","1","1"
"5770","0","1","1","0","0"
"5771","1","1","0","0","0"
"5772","0","0","1","1","1"
"5773","1","1","1","0","1"
"5774","0","0","0","0","0"
"5775","0","1","1","1","1"
"5776","0","1","1","1","1"
"5777","0","0","1","1","1"
"5778","0","1","1","1","0"
"5779","1","0","0","0","0"
"5780","1","1","1","1","1"
"5781","1","0","0","0","0"
"5782","1","0","0","0","1"
"5783","1","0","1","1","1"
"5784","0","1","0","0","1"
"5785","1","0","0","0","0"
"5786","1","1","1","1","0"
"5787","0","0","0","1","1"
"5788","1","1","1","1","1"
"5789","1","0","0","0","0"
"5790","1","1","1","1","1"
"5791","1","1","1","1","1"
"5792","1","1","0","0","1"
"5793","0","0","0","0","0"
"5794","1","0","1","0","1"
"5795","0","1","1","1","1"
"5796","1","0","1","1","1"
"5797","0","0","1","1","1"
"5798","0","0","1","1","1"
"5799","0","1","1","1","1"
"5800","1","1","1","0","0"
"5801","0","1","0","0","1"
"5802","1","1","1","1","1"
"5803","1","0","0","0","1"
"5804","0","0","0","1","0"
"5805","1","1","1","1","1"
"5806","1","1","1","0","1"
"5807","0","0","0","0","0"
"5808","0","0","0","0","0"
"5809","1","1","0","1","1"
"5810","0","0","1","1","0"
"5811","0","1","1","1","1"
"5812","1","0","0","0","0"
"5813","0","0","0","0","1"
"5814","1","0","0","0","0"
"5815","0","1","0","0","0"
"5816","0","0","0","1","1"
"5817","1","1","0","1","0"
"5818","0","0","1","1","1"
"5819","1","1","1","1","1"
"5820","0","1","0","0","1"
"5821","1","1","1","1","0"
"5822","0","0","1","1","0"
"5823","0","1","1","1","1"
"5824","1","1","1","0","1"
"5825","0","1","1","1","1"
"5826","0","1","1","0","0"
"5827","1","0","0","1","0"
"5828","1","0","1","1","1"
"5829","1","0","0","0","1"
"5830","1","0","0","0","0"
"5831","1","1","1","1","1"
"5832","0","0","0","0","0"
"5833","1","1","1","1","1"
"5834","0","0","0","1","0"
"5835","1","0","1","1","1"
"5836","0","1","1","0","0"
"5837","0","0","1","0","1"
"5838","1","1","1","0","0"
"5839","1","1","1","1","1"
"5840","0","0","0","0","0"
"5841","1","1","1","1","1"
"5842","1","0","0","0","0"
"5843","1","1","1","1","1"
"5844","1","0","0","1","0"
"5845","0","0","0","0","0"
"5846","1","1","1","1","1"
"5847","0","0","0","1","0"
"5848","0","0","0","0","0"
"5849","1","1","1","1","1"
"5850","0","0","0","1","0"
"5851","0","1","1","1","1"
"5852","1","1","1","0","1"
"5853","0","0","0","0","1"
"5854","0","1","0","0","0"
"5855","1","1","0","0","1"
"5856","1","0","0","0","0"
"5857","1","1","1","1","1"
"5858","0","0","0","1","1"
"5859","0","0","1","1","1"
"5860","1","1","0","0","1"
"5861","0","0","0","1","0"
"5862","0","0","1","1","1"
"5863","1","1","1","1","1"
"5864","1","1","1","1","1"
"5865","1","0","0","0","0"
"5866","1","0","0","0","0"
"5867","0","0","1","0","0"
"5868","0","0","1","0","1"
"5869","0","0","0","1","0"
"5870","1","0","0","0","0"
"5871","0","0","0","1","0"
"5872","0","1","1","0","1"
"5873","1","0","0","0","1"
"5874","1","0","0","0","0"
"5875","1","0","0","0","1"
"5876","0","1","0","1","1"
"5877","0","0","1","1","1"
"5878","0","0","0","0","0"
"5879","0","0","1","1","1"
"5880","1","1","1","0","0"
"5881","1","1","1","0","1"
"5882","0","1","1","1","1"
"5883","0","1","1","1","1"
"5884","1","0","1","0","0"
"5885","0","0","1","1","1"
"5886","0","0","0","1","1"
"5887","0","0","1","0","0"
"5888","0","0","0","1","0"
"5889","1","0","1","1","1"
"5890","1","1","1","1","1"
"5891","0","0","0","0","0"
"5892","1","1","1","1","1"
"5893","0","0","0","1","1"
"5894","1","1","0","0","0"
"5895","0","1","0","0","0"
"5896","0","1","1","1","1"
"5897","0","1","0","1","0"
"5898","1","1","1","0","0"
"5899","1","1","1","1","1"
"5900","1","0","1","1","0"
"5901","1","1","1","1","1"
"5902","1","0","0","0","0"
"5903","1","1","1","0","1"
"5904","0","0","1","1","1"
"5905","1","0","1","1","1"
"5906","0","0","1","0","0"
"5907","0","0","1","1","0"
"5908","1","0","1","0","0"
"5909","0","1","0","1","1"
"5910","1","1","0","1","0"
"5911","1","0","0","0","0"
"5912","0","0","1","1","1"
"5913","0","1","1","1","1"
"5914","1","0","0","1","0"
"5915","0","1","1","1","1"
"5916","1","1","1","1","1"
"5917","0","0","1","1","1"
"5918","1","0","1","0","0"
"5919","0","1","0","0","0"
"5920","1","0","0","0","0"
"5921","1","1","1","0","1"
"5922","1","0","0","0","0"
"5923","0","1","1","1","0"
"5924","0","1","1","1","0"
"5925","1","0","1","0","0"
"5926","1","0","0","0","1"
"5927","0","1","0","0","0"
"5928","0","1","0","0","0"
"5929","1","0","1","1","1"
"5930","0","1","1","1","0"
"5931","0","1","0","1","1"
"5932","1","0","1","0","0"
"5933","0","0","1","1","1"
"5934","1","1","1","1","0"
"5935","0","0","0","0","1"
"5936","0","0","0","0","0"
"5937","1","0","1","1","0"
"5938","0","0","0","0","0"
"5939","1","1","1","0","1"
"5940","1","1","0","0","0"
"5941","1","1","0","1","0"
"5942","1","0","0","0","1"
"5943","1","0","0","0","1"
"5944","0","0","1","1","1"
"5945","1","0","0","0","0"
"5946","1","0","0","0","0"
"5947","0","1","1","1","1"
"5948","0","1","0","0","0"
"5949","0","0","1","1","0"
"5950","1","0","0","0","0"
"5951","0","0","0","1","0"
"5952","1","1","0","0","0"
"5953","0","1","1","1","1"
"5954","0","1","1","1","1"
"5955","1","0","1","1","1"
"5956","0","0","0","1","0"
"5957","1","0","0","1","0"
"5958","0","0","1","1","1"
"5959","0","1","1","0","0"
"5960","1","1","0","0","0"
"5961","0","1","1","1","1"
"5962","0","1","0","1","0"
"5963","1","0","0","0","0"
"5964","0","1","0","0","1"
"5965","1","1","0","1","1"
"5966","1","1","0","1","1"
"5967","1","1","1","1","1"
"5968","0","0","1","0","0"
"5969","1","1","1","1","1"
"5970","0","1","0","1","0"
"5971","1","1","1","1","1"
"5972","1","0","0","0","1"
"5973","1","1","0","0","0"
"5974","1","0","1","0","0"
"5975","0","1","1","0","1"
"5976","1","1","1","0","0"
"5977","1","1","1","1","1"
"5978","1","1","1","1","1"
"5979","1","0","0","0","0"
"5980","1","0","1","1","0"
"5981","1","1","0","0","0"
"5982","0","0","0","0","0"
"5983","1","1","0","0","0"
"5984","0","1","1","1","1"
"5985","0","0","1","1","0"
"5986","1","0","1","1","0"
"5987","0","0","0","1","1"
"5988","0","1","1","1","1"
"5989","0","0","1","0","1"
"5990","1","1","0","0","0"
"5991","0","0","1","1","1"
"5992","1","1","0","0","0"
"5993","1","1","1","1","1"
"5994","1","1","1","1","0"
"5995","1","0","0","0","0"
"5996","1","1","1","1","1"
"5997","1","1","1","1","1"
"5998","0","1","0","0","0"
"5999","0","1","1","0","1"
"6000","1","1","1","1","1"
"6001","1","1","1","1","0"
"6002","1","1","1","0","1"
"6003","1","1","0","1","1"
"6004","0","0","1","1","1"
"6005","0","1","0","0","1"
"6006","0","1","0","0","1"
"6007","0","1","0","0","1"
"6008","1","0","1","1","1"
"6009","0","1","0","1","1"
"6010","1","1","1","1","1"
"6011","1","1","0","1","1"
"6012","0","0","0","1","0"
"6013","0","0","1","1","0"
"6014","1","1","0","1","0"
"6015","1","1","1","1","1"
"6016","1","1","1","1","1"
"6017","0","1","1","1","0"
"6018","1","1","0","1","1"
"6019","0","1","0","1","0"
"6020","0","1","1","1","1"
"6021","0","1","1","0","0"
"6022","1","1","1","1","0"
"6023","0","0","1","1","1"
"6024","0","0","1","1","1"
"6025","0","1","0","0","1"
"6026","1","0","1","1","1"
"6027","1","0","1","1","1"
"6028","0","1","1","0","0"
"6029","0","0","0","0","1"
"6030","0","1","1","1","1"
"6031","1","0","1","0","1"
"6032","1","1","1","0","0"
"6033","0","1","1","1","0"
"6034","0","0","1","0","0"
"6035","1","1","0","1","0"
"6036","1","0","0","0","0"
"6037","0","1","1","0","1"
"6038","1","1","1","1","1"
"6039","0","0","0","0","0"
"6040","0","1","1","1","1"
"6041","1","1","1","0","0"
"6042","1","1","1","1","1"
"6043","0","0","0","0","1"
"6044","1","0","0","0","0"
"6045","0","0","0","0","0"
"6046","0","0","0","0","0"
"6047","1","1","1","1","1"
"6048","1","1","0","1","1"
"6049","1","0","0","1","1"
"6050","1","1","1","1","1"
"6051","1","1","0","0","0"
"6052","0","0","0","0","0"
"6053","1","1","1","1","1"
"6054","1","1","1","1","1"
"6055","0","1","1","1","1"
"6056","0","0","0","0","1"
"6057","0","0","1","1","1"
"6058","0","0","1","0","0"
"6059","1","1","0","1","0"
"6060","1","0","1","1","1"
"6061","0","1","0","0","0"
"6062","1","0","1","1","1"
"6063","0","0","1","1","1"
"6064","1","1","1","0","0"
"6065","1","1","0","0","0"
"6066","1","0","1","1","1"
"6067","0","1","1","1","1"
"6068","1","0","1","0","1"
"6069","0","1","1","0","0"
"6070","0","1","0","0","0"
"6071","1","1","1","1","1"
"6072","1","0","0","0","0"
"6073","0","1","1","0","1"
"6074","1","1","1","1","1"
"6075","1","1","0","1","0"
"6076","1","0","0","0","1"
"6077","1","0","1","0","0"
"6078","1","1","1","1","1"
"6079","0","0","1","1","1"
"6080","1","0","0","0","1"
"6081","0","1","1","1","1"
"6082","1","1","1","1","1"
"6083","1","0","1","0","1"
"6084","0","1","1","1","0"
"6085","0","1","0","1","0"
"6086","1","0","0","0","0"
"6087","0","1","1","1","1"
"6088","1","0","1","1","1"
"6089","0","0","0","0","0"
"6090","1","1","1","1","1"
"6091","1","1","0","0","0"
"6092","1","0","0","1","1"
"6093","1","0","1","0","0"
"6094","0","0","1","0","0"
"6095","0","0","0","0","0"
"6096","0","0","0","1","0"
"6097","1","0","1","1","1"
"6098","0","0","0","0","1"
"6099","1","0","1","1","1"
"6100","0","1","1","0","0"
"6101","0","1","1","1","1"
"6102","0","0","1","1","1"
"6103","1","1","0","0","0"
"6104","0","0","0","0","0"
"6105","1","0","0","0","0"
"6106","0","1","1","1","1"
"6107","0","0","1","1","1"
"6108","1","0","1","1","1"
"6109","1","1","1","1","1"
"6110","0","0","1","1","1"
"6111","0","0","1","1","1"
"6112","1","1","1","0","0"
"6113","1","1","1","1","1"
"6114","0","1","1","0","1"
"6115","1","0","0","0","0"
"6116","1","1","0","1","0"
"6117","1","1","0","1","1"
"6118","0","0","0","0","0"
"6119","1","0","1","0","0"
"6120","0","0","1","1","1"
"6121","1","0","0","1","1"
"6122","1","0","0","0","0"
"6123","1","1","1","1","1"
"6124","1","1","1","1","0"
"6125","0","1","1","1","1"
"6126","0","1","1","0","0"
"6127","1","0","1","0","1"
"6128","0","1","0","0","0"
"6129","1","1","1","1","1"
"6130","0","0","0","0","0"
"6131","1","1","1","1","0"
"6132","1","1","1","1","0"
"6133","1","0","0","0","0"
"6134","0","0","0","0","1"
"6135","0","0","1","1","1"
"6136","0","1","0","1","0"
"6137","1","0","0","1","0"
"6138","1","1","1","1","1"
"6139","1","0","0","0","1"
"6140","1","1","1","0","1"
"6141","1","1","1","0","0"
"6142","1","1","1","1","1"
"6143","1","1","0","1","0"
"6144","0","1","0","1","1"
"6145","0","0","1","0","1"
"6146","1","1","1","1","1"
"6147","1","0","1","0","0"
"6148","0","1","1","0","1"
"6149","0","0","1","1","1"
"6150","0","1","0","0","1"
"6151","0","0","1","0","1"
"6152","1","0","0","1","1"
"6153","0","1","0","0","0"
"6154","1","1","1","1","0"
"6155","0","1","1","1","1"
"6156","1","1","1","1","1"
"6157","1","1","0","1","0"
"6158","0","1","1","1","1"
"6159","1","0","1","0","1"
"6160","1","0","1","0","1"
"6161","1","1","1","0","0"
"6162","1","0","0","0","1"
"6163","1","1","1","1","1"
"6164","1","1","0","1","0"
"6165","0","0","0","1","0"
"6166","0","0","0","1","0"
"6167","1","1","1","1","1"
"6168","1","1","0","1","0"
"6169","1","0","0","0","0"
"6170","0","0","0","1","0"
"6171","0","0","1","1","1"
"6172","0","0","0","0","1"
"6173","0","1","1","1","1"
"6174","0","1","0","1","1"
"6175","1","1","0","1","1"
"6176","0","1","0","0","1"
"6177","1","1","0","0","1"
"6178","0","1","1","1","1"
"6179","0","1","1","1","1"
"6180","0","0","0","0","0"
"6181","0","0","0","1","0"
"6182","0","1","1","1","1"
"6183","1","1","1","0","0"
"6184","0","0","0","0","0"
"6185","0","0","1","0","0"
"6186","1","1","1","0","1"
"6187","0","1","0","1","1"
"6188","1","0","1","1","0"
"6189","1","0","1","1","1"
"6190","1","1","0","0","0"
"6191","1","0","1","1","1"
"6192","0","0","1","0","0"
"6193","0","1","0","0","0"
"6194","1","1","0","0","0"
"6195","0","0","1","0","0"
"6196","0","1","0","0","0"
"6197","1","0","1","1","0"
"6198","1","0","1","1","0"
"6199","1","0","0","1","0"
"6200","1","0","1","0","1"
"6201","1","1","1","1","1"
"6202","0","1","1","1","1"
"6203","1","1","0","1","0"
"6204","0","0","1","1","1"
"6205","0","1","0","0","0"
"6206","1","0","0","0","1"
"6207","0","0","0","0","1"
"6208","1","1","1","1","0"
"6209","1","1","1","1","1"
"6210","0","1","1","1","1"
"6211","1","0","1","1","1"
"6212","1","1","0","1","0"
"6213","1","0","0","1","0"
"6214","0","1","0","0","1"
"6215","1","0","0","0","1"
"6216","0","1","0","0","1"
"6217","1","0","0","0","1"
"6218","1","0","0","1","0"
"6219","1","1","0","1","0"
"6220","0","0","1","0","0"
"6221","0","0","0","0","1"
"6222","0","1","1","1","1"
"6223","1","0","1","1","1"
"6224","0","1","1","1","1"
"6225","0","0","0","1","0"
"6226","0","1","1","1","1"
"6227","0","1","0","1","0"
"6228","1","1","1","1","1"
"6229","0","0","1","0","0"
"6230","0","1","0","1","0"
"6231","1","0","0","0","1"
"6232","0","1","1","1","1"
"6233","1","1","0","0","0"
"6234","1","1","1","0","1"
"6235","0","1","0","1","0"
"6236","1","0","0","1","0"
"6237","0","0","0","1","0"
"6238","1","0","0","0","1"
"6239","1","0","0","0","0"
"6240","1","1","0","0","0"
"6241","0","1","0","0","1"
"6242","1","1","1","1","1"
"6243","0","0","1","0","1"
"6244","0","0","1","1","1"
"6245","0","0","0","1","1"
"6246","1","0","0","0","1"
"6247","0","0","1","1","1"
"6248","1","1","1","1","1"
"6249","0","0","1","0","0"
"6250","1","0","1","0","1"
"6251","1","0","0","0","0"
"6252","1","0","0","0","1"
"6253","0","1","0","0","0"
"6254","1","0","1","0","0"
"6255","1","1","0","0","0"
"6256","0","1","1","1","0"
"6257","0","0","1","1","0"
"6258","1","1","1","1","1"
"6259","1","1","0","0","0"
"6260","1","1","1","0","0"
"6261","1","1","1","0","1"
"6262","1","1","0","0","0"
"6263","1","1","0","1","1"
